Date,Category,Amount,Description,User
2022-05-23 00:00:00.000000,Food,2103,Breakfast,Nikshith Doppa
2022-05-18 00:00:00.000000,Shopping,903,Accessories,Nikshith Doppa
2022-05-16 00:00:00.000000,Transport,741,Metro Ticket,Nikshith Doppa
2022-05-28 00:00:00.000000,Food,166,Breakfast,Nikshith Doppa
2022-05-16 00:00:00.000000,Shopping,1657,Clothes,Nikshith Doppa
2022-05-27 00:00:00.000000,Travel,949,Train Ticket,Nikshith Doppa
2022-05-02 00:00:00.000000,Travel,1741,Taxi,Nikshith Doppa
2022-05-15 00:00:00.000000,Rent,8159,Hostel Rent,Nikshith Doppa
2022-05-09 00:00:00.000000,Food,1301,Dinner,Nikshith Doppa
2022-05-15 00:00:00.000000,Rent,8764,Hostel Rent,Nikshith Doppa
2022-05-12 00:00:00.000000,Transport,2225,Petrol,Nikshith Doppa
2022-05-17 00:00:00.000000,Rent,10938,Hostel Rent,Nikshith Doppa
2022-05-19 00:00:00.000000,Transport,462,Petrol,Nikshith Doppa
2022-05-03 00:00:00.000000,Entertainment,569,Netflix,Nikshith Doppa
2022-05-20 00:00:00.000000,Shopping,394,Electronics,Nikshith Doppa
2022-05-08 00:00:00.000000,Transport,1404,Petrol,Nikshith Doppa
2022-05-23 00:00:00.000000,Shopping,2350,Accessories,Nikshith Doppa
2022-05-08 00:00:00.000000,Shopping,1894,Electronics,Nikshith Doppa
2022-05-17 00:00:00.000000,Food,2123,Breakfast,Nikshith Doppa
2022-06-28 00:00:00.000000,Travel,1553,Train Ticket,Nikshith Doppa
2022-06-08 00:00:00.000000,Travel,2157,Trip,Nikshith Doppa
2022-06-21 00:00:00.000000,Shopping,682,Shoes,Nikshith Doppa
2022-06-19 00:00:00.000000,Travel,2545,Bus Ticket,Nikshith Doppa
2022-06-01 00:00:00.000000,Rent,7130,Hostel Rent,Nikshith Doppa
2022-06-04 00:00:00.000000,Rent,10957,Room Rent,Nikshith Doppa
2022-06-25 00:00:00.000000,Transport,1062,Petrol,Nikshith Doppa
2022-06-05 00:00:00.000000,Travel,514,Trip,Nikshith Doppa
2022-06-03 00:00:00.000000,Food,838,Groceries,Nikshith Doppa
2022-06-10 00:00:00.000000,Travel,3303,Train Ticket,Nikshith Doppa
2022-06-08 00:00:00.000000,Food,1458,Snacks,Nikshith Doppa
2022-06-06 00:00:00.000000,Shopping,2090,Amazon Order,Nikshith Doppa
2022-06-17 00:00:00.000000,Shopping,2173,Clothes,Nikshith Doppa
2022-06-17 00:00:00.000000,Entertainment,914,Concert,Nikshith Doppa
2022-06-10 00:00:00.000000,Transport,1985,Metro Ticket,Nikshith Doppa
2022-07-28 00:00:00.000000,Entertainment,1947,Netflix,Nikshith Doppa
2022-07-14 00:00:00.000000,Shopping,1076,Electronics,Nikshith Doppa
2022-07-15 00:00:00.000000,Shopping,1165,Shoes,Nikshith Doppa
2022-07-01 00:00:00.000000,Rent,6784,Hostel Rent,Nikshith Doppa
2022-07-07 00:00:00.000000,Transport,1047,Auto Ride,Nikshith Doppa
2022-07-11 00:00:00.000000,Entertainment,422,Concert,Nikshith Doppa
2022-07-26 00:00:00.000000,Shopping,1094,Shoes,Nikshith Doppa
2022-07-11 00:00:00.000000,Food,1942,Groceries,Nikshith Doppa
2022-07-17 00:00:00.000000,Food,164,Cafe,Nikshith Doppa
2022-07-27 00:00:00.000000,Rent,10500,Room Rent,Nikshith Doppa
2022-07-09 00:00:00.000000,Shopping,467,Clothes,Nikshith Doppa
2022-07-18 00:00:00.000000,Travel,1433,Trip,Nikshith Doppa
2022-07-26 00:00:00.000000,Shopping,1952,Electronics,Nikshith Doppa
2022-07-14 00:00:00.000000,Food,819,Groceries,Nikshith Doppa
2022-07-25 00:00:00.000000,Travel,1951,Taxi,Nikshith Doppa
2022-07-24 00:00:00.000000,Shopping,1034,Shoes,Nikshith Doppa
2022-08-28 00:00:00.000000,Transport,1897,Metro Ticket,Nikshith Doppa
2022-08-22 00:00:00.000000,Food,1852,Breakfast,Nikshith Doppa
2022-08-16 00:00:00.000000,Entertainment,1438,Movie,Nikshith Doppa
2022-08-16 00:00:00.000000,Entertainment,1877,Movie,Nikshith Doppa
2022-08-02 00:00:00.000000,Transport,608,Auto Ride,Nikshith Doppa
2022-08-11 00:00:00.000000,Travel,1968,Bus Ticket,Nikshith Doppa
2022-08-20 00:00:00.000000,Shopping,2109,Clothes,Nikshith Doppa
2022-08-16 00:00:00.000000,Transport,2444,Auto Ride,Nikshith Doppa
2022-08-09 00:00:00.000000,Transport,1139,Auto Ride,Nikshith Doppa
2022-08-16 00:00:00.000000,Entertainment,2203,Concert,Nikshith Doppa
2022-08-14 00:00:00.000000,Shopping,1659,Amazon Order,Nikshith Doppa
2022-08-25 00:00:00.000000,Entertainment,1302,Movie,Nikshith Doppa
2022-08-27 00:00:00.000000,Transport,2197,Metro Ticket,Nikshith Doppa
2022-08-10 00:00:00.000000,Entertainment,1719,Game,Nikshith Doppa
2022-08-10 00:00:00.000000,Travel,1965,Train Ticket,Nikshith Doppa
2022-08-15 00:00:00.000000,Rent,10595,House Rent,Nikshith Doppa
2022-08-26 00:00:00.000000,Rent,5127,Room Rent,Nikshith Doppa
2022-08-13 00:00:00.000000,Food,147,Groceries,Nikshith Doppa
2022-08-09 00:00:00.000000,Transport,1902,Uber,Nikshith Doppa
2022-08-18 00:00:00.000000,Travel,1465,Taxi,Nikshith Doppa
2022-09-10 00:00:00.000000,Food,1342,Breakfast,Nikshith Doppa
2022-09-15 00:00:00.000000,Transport,1468,Metro Ticket,Nikshith Doppa
2022-09-08 00:00:00.000000,Food,1297,Breakfast,Nikshith Doppa
2022-09-11 00:00:00.000000,Travel,1090,Taxi,Nikshith Doppa
2022-09-21 00:00:00.000000,Rent,6307,Hostel Rent,Nikshith Doppa
2022-09-11 00:00:00.000000,Travel,1728,Train Ticket,Nikshith Doppa
2022-09-14 00:00:00.000000,Entertainment,1503,Concert,Nikshith Doppa
2022-09-12 00:00:00.000000,Entertainment,1404,Movie,Nikshith Doppa
2022-09-25 00:00:00.000000,Rent,7272,Hostel Rent,Nikshith Doppa
2022-09-10 00:00:00.000000,Rent,10940,House Rent,Nikshith Doppa
2022-09-11 00:00:00.000000,Travel,1234,Taxi,Nikshith Doppa
2022-09-03 00:00:00.000000,Travel,1181,Flight,Nikshith Doppa
2022-09-20 00:00:00.000000,Food,129,Groceries,Nikshith Doppa
2022-09-15 00:00:00.000000,Transport,1654,Auto Ride,Nikshith Doppa
2022-09-18 00:00:00.000000,Food,1335,Groceries,Nikshith Doppa
2022-10-07 00:00:00.000000,Transport,752,Metro Ticket,Nikshith Doppa
2022-10-21 00:00:00.000000,Entertainment,2160,Movie,Nikshith Doppa
2022-10-16 00:00:00.000000,Rent,7336,Hostel Rent,Nikshith Doppa
2022-10-06 00:00:00.000000,Shopping,1891,Shoes,Nikshith Doppa
2022-10-23 00:00:00.000000,Entertainment,249,Netflix,Nikshith Doppa
2022-10-21 00:00:00.000000,Entertainment,2080,Game,Nikshith Doppa
2022-10-15 00:00:00.000000,Shopping,2100,Amazon Order,Nikshith Doppa
2022-10-19 00:00:00.000000,Travel,580,Train Ticket,Nikshith Doppa
2022-10-26 00:00:00.000000,Travel,2139,Taxi,Nikshith Doppa
2022-10-01 00:00:00.000000,Transport,1653,Metro Ticket,Nikshith Doppa
2022-10-26 00:00:00.000000,Food,1967,Dinner,Nikshith Doppa
2022-10-09 00:00:00.000000,Travel,2852,Train Ticket,Nikshith Doppa
2022-10-14 00:00:00.000000,Shopping,417,Clothes,Nikshith Doppa
2022-10-01 00:00:00.000000,Food,2199,Cafe,Nikshith Doppa
2022-10-25 00:00:00.000000,Rent,7244,House Rent,Nikshith Doppa
2022-10-13 00:00:00.000000,Travel,2127,Bus Ticket,Nikshith Doppa
2022-10-25 00:00:00.000000,Travel,2638,Bus Ticket,Nikshith Doppa
2022-11-04 00:00:00.000000,Transport,1226,Auto Ride,Nikshith Doppa
2022-11-17 00:00:00.000000,Rent,6720,Room Rent,Nikshith Doppa
2022-11-17 00:00:00.000000,Food,830,Breakfast,Nikshith Doppa
2022-11-24 00:00:00.000000,Transport,189,Petrol,Nikshith Doppa
2022-11-24 00:00:00.000000,Transport,1766,Petrol,Nikshith Doppa
2022-11-26 00:00:00.000000,Transport,605,Uber,Nikshith Doppa
2022-11-14 00:00:00.000000,Transport,967,Auto Ride,Nikshith Doppa
2022-11-05 00:00:00.000000,Transport,1460,Uber,Nikshith Doppa
2022-11-17 00:00:00.000000,Food,1340,Snacks,Nikshith Doppa
2022-11-17 00:00:00.000000,Shopping,1220,Electronics,Nikshith Doppa
2022-11-24 00:00:00.000000,Transport,1005,Metro Ticket,Nikshith Doppa
2022-11-10 00:00:00.000000,Shopping,395,Clothes,Nikshith Doppa
2022-11-14 00:00:00.000000,Food,1107,Breakfast,Nikshith Doppa
2022-11-26 00:00:00.000000,Travel,3181,Trip,Nikshith Doppa
2022-11-01 00:00:00.000000,Shopping,1147,Accessories,Nikshith Doppa
2022-11-08 00:00:00.000000,Rent,5790,Hostel Rent,Nikshith Doppa
2022-12-20 00:00:00.000000,Food,749,Breakfast,Nikshith Doppa
2022-12-13 00:00:00.000000,Transport,960,Uber,Nikshith Doppa
2022-12-24 00:00:00.000000,Shopping,953,Shoes,Nikshith Doppa
2022-12-27 00:00:00.000000,Entertainment,137,Movie,Nikshith Doppa
2022-12-02 00:00:00.000000,Food,2437,Lunch,Nikshith Doppa
2022-12-26 00:00:00.000000,Transport,380,Uber,Nikshith Doppa
2022-12-22 00:00:00.000000,Rent,11677,Room Rent,Nikshith Doppa
2022-12-04 00:00:00.000000,Shopping,258,Clothes,Nikshith Doppa
2022-12-02 00:00:00.000000,Shopping,2303,Clothes,Nikshith Doppa
2022-12-22 00:00:00.000000,Rent,5730,Room Rent,Nikshith Doppa
2022-12-23 00:00:00.000000,Rent,9862,House Rent,Nikshith Doppa
2022-12-23 00:00:00.000000,Entertainment,1363,Netflix,Nikshith Doppa
2022-12-20 00:00:00.000000,Food,108,Groceries,Nikshith Doppa
2022-12-28 00:00:00.000000,Food,1647,Groceries,Nikshith Doppa
2022-12-02 00:00:00.000000,Transport,1833,Auto Ride,Nikshith Doppa
2022-12-26 00:00:00.000000,Rent,5893,Room Rent,Nikshith Doppa
2022-12-15 00:00:00.000000,Rent,11657,Room Rent,Nikshith Doppa
2022-12-17 00:00:00.000000,Transport,871,Metro Ticket,Nikshith Doppa
2022-12-20 00:00:00.000000,Transport,1155,Petrol,Nikshith Doppa
2022-12-02 00:00:00.000000,Transport,2205,Uber,Nikshith Doppa
2023-01-09 00:00:00.000000,Shopping,1048,Amazon Order,Nikshith Doppa
2023-01-26 00:00:00.000000,Travel,1891,Bus Ticket,Nikshith Doppa
2023-01-23 00:00:00.000000,Transport,1905,Metro Ticket,Nikshith Doppa
2023-01-16 00:00:00.000000,Shopping,1189,Electronics,Nikshith Doppa
2023-01-05 00:00:00.000000,Transport,2355,Petrol,Nikshith Doppa
2023-01-22 00:00:00.000000,Entertainment,1463,Movie,Nikshith Doppa
2023-01-01 00:00:00.000000,Rent,11286,Room Rent,Nikshith Doppa
2023-01-24 00:00:00.000000,Food,1663,Breakfast,Nikshith Doppa
2023-01-15 00:00:00.000000,Rent,9034,Hostel Rent,Nikshith Doppa
2023-01-09 00:00:00.000000,Rent,5573,Hostel Rent,Nikshith Doppa
2023-01-03 00:00:00.000000,Transport,2344,Metro Ticket,Nikshith Doppa
2023-01-22 00:00:00.000000,Food,222,Breakfast,Nikshith Doppa
2023-01-21 00:00:00.000000,Food,849,Dinner,Nikshith Doppa
2023-01-01 00:00:00.000000,Rent,7518,Room Rent,Nikshith Doppa
2023-01-09 00:00:00.000000,Entertainment,1326,Concert,Nikshith Doppa
2023-01-07 00:00:00.000000,Shopping,2437,Clothes,Nikshith Doppa
2023-01-09 00:00:00.000000,Shopping,206,Electronics,Nikshith Doppa
2023-01-04 00:00:00.000000,Shopping,1068,Amazon Order,Nikshith Doppa
2023-02-20 00:00:00.000000,Rent,10008,Hostel Rent,Nikshith Doppa
2023-02-07 00:00:00.000000,Food,658,Lunch,Nikshith Doppa
2023-02-22 00:00:00.000000,Shopping,539,Electronics,Nikshith Doppa
2023-02-16 00:00:00.000000,Rent,7855,Hostel Rent,Nikshith Doppa
2023-02-03 00:00:00.000000,Entertainment,2131,Concert,Nikshith Doppa
2023-02-20 00:00:00.000000,Shopping,2114,Shoes,Nikshith Doppa
2023-02-24 00:00:00.000000,Food,695,Lunch,Nikshith Doppa
2023-02-17 00:00:00.000000,Entertainment,259,Movie,Nikshith Doppa
2023-02-10 00:00:00.000000,Food,963,Groceries,Nikshith Doppa
2023-02-09 00:00:00.000000,Travel,1119,Trip,Nikshith Doppa
2023-02-06 00:00:00.000000,Travel,642,Bus Ticket,Nikshith Doppa
2023-02-01 00:00:00.000000,Food,1867,Groceries,Nikshith Doppa
2023-02-15 00:00:00.000000,Transport,1443,Uber,Nikshith Doppa
2023-02-01 00:00:00.000000,Transport,966,Auto Ride,Nikshith Doppa
2023-02-17 00:00:00.000000,Food,1897,Lunch,Nikshith Doppa
2023-02-06 00:00:00.000000,Food,2408,Breakfast,Nikshith Doppa
2023-02-03 00:00:00.000000,Food,2136,Groceries,Nikshith Doppa
2023-02-13 00:00:00.000000,Transport,1874,Auto Ride,Nikshith Doppa
2023-03-25 00:00:00.000000,Entertainment,606,Netflix,Nikshith Doppa
2023-03-27 00:00:00.000000,Entertainment,1410,Netflix,Nikshith Doppa
2023-03-01 00:00:00.000000,Entertainment,712,Concert,Nikshith Doppa
2023-03-23 00:00:00.000000,Food,2079,Breakfast,Nikshith Doppa
2023-03-08 00:00:00.000000,Food,1133,Lunch,Nikshith Doppa
2023-03-05 00:00:00.000000,Transport,350,Petrol,Nikshith Doppa
2023-03-19 00:00:00.000000,Shopping,1620,Amazon Order,Nikshith Doppa
2023-03-11 00:00:00.000000,Rent,8678,Hostel Rent,Nikshith Doppa
2023-03-19 00:00:00.000000,Rent,10380,House Rent,Nikshith Doppa
2023-03-18 00:00:00.000000,Travel,1311,Flight,Nikshith Doppa
2023-03-16 00:00:00.000000,Travel,835,Bus Ticket,Nikshith Doppa
2023-03-08 00:00:00.000000,Food,962,Breakfast,Nikshith Doppa
2023-03-20 00:00:00.000000,Food,460,Lunch,Nikshith Doppa
2023-03-06 00:00:00.000000,Transport,400,Metro Ticket,Nikshith Doppa
2023-03-21 00:00:00.000000,Transport,2175,Auto Ride,Nikshith Doppa
2023-03-20 00:00:00.000000,Rent,7284,Room Rent,Nikshith Doppa
2023-04-27 00:00:00.000000,Travel,3271,Train Ticket,Nikshith Doppa
2023-04-28 00:00:00.000000,Rent,8460,Room Rent,Nikshith Doppa
2023-04-24 00:00:00.000000,Shopping,1990,Accessories,Nikshith Doppa
2023-04-20 00:00:00.000000,Shopping,1871,Amazon Order,Nikshith Doppa
2023-04-21 00:00:00.000000,Travel,536,Flight,Nikshith Doppa
2023-04-10 00:00:00.000000,Entertainment,1526,Game,Nikshith Doppa
2023-04-01 00:00:00.000000,Entertainment,1888,Concert,Nikshith Doppa
2023-04-21 00:00:00.000000,Food,631,Dinner,Nikshith Doppa
2023-04-07 00:00:00.000000,Transport,2233,Uber,Nikshith Doppa
2023-04-19 00:00:00.000000,Transport,885,Petrol,Nikshith Doppa
2023-04-03 00:00:00.000000,Entertainment,2080,Movie,Nikshith Doppa
2023-04-11 00:00:00.000000,Entertainment,1582,Netflix,Nikshith Doppa
2023-04-11 00:00:00.000000,Food,683,Cafe,Nikshith Doppa
2023-04-13 00:00:00.000000,Transport,2098,Auto Ride,Nikshith Doppa
2023-04-16 00:00:00.000000,Rent,6766,Hostel Rent,Nikshith Doppa
2023-04-17 00:00:00.000000,Transport,112,Uber,Nikshith Doppa
2023-04-18 00:00:00.000000,Transport,2150,Metro Ticket,Nikshith Doppa
2023-05-02 00:00:00.000000,Transport,1308,Uber,Nikshith Doppa
2023-05-15 00:00:00.000000,Travel,1948,Taxi,Nikshith Doppa
2023-05-05 00:00:00.000000,Shopping,591,Shoes,Nikshith Doppa
2023-05-20 00:00:00.000000,Transport,115,Uber,Nikshith Doppa
2023-05-09 00:00:00.000000,Rent,5944,Room Rent,Nikshith Doppa
2023-05-24 00:00:00.000000,Food,421,Snacks,Nikshith Doppa
2023-05-24 00:00:00.000000,Food,390,Groceries,Nikshith Doppa
2023-05-12 00:00:00.000000,Entertainment,1890,Concert,Nikshith Doppa
2023-05-06 00:00:00.000000,Entertainment,2261,Game,Nikshith Doppa
2023-05-02 00:00:00.000000,Travel,1925,Taxi,Nikshith Doppa
2023-05-10 00:00:00.000000,Food,1857,Groceries,Nikshith Doppa
2023-05-05 00:00:00.000000,Travel,1727,Train Ticket,Nikshith Doppa
2023-05-14 00:00:00.000000,Entertainment,2158,Concert,Nikshith Doppa
2023-05-13 00:00:00.000000,Transport,1788,Metro Ticket,Nikshith Doppa
2023-05-03 00:00:00.000000,Travel,1505,Taxi,Nikshith Doppa
2023-06-12 00:00:00.000000,Food,2380,Groceries,Nikshith Doppa
2023-06-12 00:00:00.000000,Rent,6545,Hostel Rent,Nikshith Doppa
2023-06-04 00:00:00.000000,Entertainment,2138,Movie,Nikshith Doppa
2023-06-21 00:00:00.000000,Shopping,1198,Accessories,Nikshith Doppa
2023-06-09 00:00:00.000000,Shopping,1458,Accessories,Nikshith Doppa
2023-06-13 00:00:00.000000,Rent,10611,House Rent,Nikshith Doppa
2023-06-14 00:00:00.000000,Travel,1807,Flight,Nikshith Doppa
2023-06-28 00:00:00.000000,Rent,11748,Room Rent,Nikshith Doppa
2023-06-28 00:00:00.000000,Shopping,674,Electronics,Nikshith Doppa
2023-06-24 00:00:00.000000,Transport,1029,Metro Ticket,Nikshith Doppa
2023-06-22 00:00:00.000000,Shopping,2129,Shoes,Nikshith Doppa
2023-06-16 00:00:00.000000,Rent,7529,House Rent,Nikshith Doppa
2023-06-16 00:00:00.000000,Food,1903,Groceries,Nikshith Doppa
2023-06-17 00:00:00.000000,Travel,3112,Train Ticket,Nikshith Doppa
2023-06-18 00:00:00.000000,Shopping,1682,Electronics,Nikshith Doppa
2023-07-19 00:00:00.000000,Rent,10377,Hostel Rent,Nikshith Doppa
2023-07-27 00:00:00.000000,Transport,474,Metro Ticket,Nikshith Doppa
2023-07-17 00:00:00.000000,Rent,5164,Room Rent,Nikshith Doppa
2023-07-20 00:00:00.000000,Transport,183,Petrol,Nikshith Doppa
2023-07-22 00:00:00.000000,Transport,1546,Auto Ride,Nikshith Doppa
2023-07-11 00:00:00.000000,Shopping,1556,Amazon Order,Nikshith Doppa
2023-07-26 00:00:00.000000,Travel,2009,Bus Ticket,Nikshith Doppa
2023-07-02 00:00:00.000000,Shopping,1376,Clothes,Nikshith Doppa
2023-07-15 00:00:00.000000,Food,1556,Groceries,Nikshith Doppa
2023-07-25 00:00:00.000000,Rent,8394,House Rent,Nikshith Doppa
2023-07-07 00:00:00.000000,Entertainment,654,Movie,Nikshith Doppa
2023-07-20 00:00:00.000000,Rent,6686,House Rent,Nikshith Doppa
2023-07-21 00:00:00.000000,Transport,1607,Auto Ride,Nikshith Doppa
2023-07-01 00:00:00.000000,Shopping,710,Shoes,Nikshith Doppa
2023-07-09 00:00:00.000000,Shopping,2025,Clothes,Nikshith Doppa
2023-07-02 00:00:00.000000,Entertainment,1701,Movie,Nikshith Doppa
2023-07-17 00:00:00.000000,Shopping,637,Amazon Order,Nikshith Doppa
2023-07-10 00:00:00.000000,Entertainment,2111,Concert,Nikshith Doppa
2023-07-22 00:00:00.000000,Rent,6164,House Rent,Nikshith Doppa
2023-08-22 00:00:00.000000,Rent,5629,House Rent,Nikshith Doppa
2023-08-11 00:00:00.000000,Food,466,Groceries,Nikshith Doppa
2023-08-27 00:00:00.000000,Rent,5808,House Rent,Nikshith Doppa
2023-08-01 00:00:00.000000,Shopping,1508,Accessories,Nikshith Doppa
2023-08-15 00:00:00.000000,Transport,923,Petrol,Nikshith Doppa
2023-08-20 00:00:00.000000,Rent,11390,House Rent,Nikshith Doppa
2023-08-21 00:00:00.000000,Transport,1143,Uber,Nikshith Doppa
2023-08-21 00:00:00.000000,Shopping,904,Clothes,Nikshith Doppa
2023-08-10 00:00:00.000000,Shopping,368,Clothes,Nikshith Doppa
2023-08-19 00:00:00.000000,Food,1661,Lunch,Nikshith Doppa
2023-08-10 00:00:00.000000,Shopping,375,Electronics,Nikshith Doppa
2023-08-25 00:00:00.000000,Food,432,Breakfast,Nikshith Doppa
2023-08-12 00:00:00.000000,Rent,8854,House Rent,Nikshith Doppa
2023-08-18 00:00:00.000000,Entertainment,1982,Game,Nikshith Doppa
2023-08-27 00:00:00.000000,Food,305,Groceries,Nikshith Doppa
2023-08-08 00:00:00.000000,Travel,3479,Train Ticket,Nikshith Doppa
2023-08-11 00:00:00.000000,Rent,11439,Hostel Rent,Nikshith Doppa
2023-08-05 00:00:00.000000,Food,995,Snacks,Nikshith Doppa
2023-08-09 00:00:00.000000,Rent,10071,Hostel Rent,Nikshith Doppa
2023-08-12 00:00:00.000000,Entertainment,1251,Movie,Nikshith Doppa
2023-09-24 00:00:00.000000,Travel,614,Trip,Nikshith Doppa
2023-09-21 00:00:00.000000,Rent,7924,Hostel Rent,Nikshith Doppa
2023-09-16 00:00:00.000000,Rent,11299,House Rent,Nikshith Doppa
2023-09-23 00:00:00.000000,Shopping,407,Electronics,Nikshith Doppa
2023-09-07 00:00:00.000000,Travel,1202,Trip,Nikshith Doppa
2023-09-15 00:00:00.000000,Travel,1796,Taxi,Nikshith Doppa
2023-09-04 00:00:00.000000,Entertainment,2118,Game,Nikshith Doppa
2023-09-10 00:00:00.000000,Food,768,Breakfast,Nikshith Doppa
2023-09-16 00:00:00.000000,Food,831,Snacks,Nikshith Doppa
2023-09-07 00:00:00.000000,Travel,2878,Bus Ticket,Nikshith Doppa
2023-09-13 00:00:00.000000,Shopping,467,Amazon Order,Nikshith Doppa
2023-09-07 00:00:00.000000,Transport,213,Metro Ticket,Nikshith Doppa
2023-09-28 00:00:00.000000,Travel,1775,Train Ticket,Nikshith Doppa
2023-09-24 00:00:00.000000,Entertainment,1723,Movie,Nikshith Doppa
2023-09-01 00:00:00.000000,Travel,2672,Trip,Nikshith Doppa
2023-10-16 00:00:00.000000,Food,1980,Breakfast,Nikshith Doppa
2023-10-09 00:00:00.000000,Rent,9384,House Rent,Nikshith Doppa
2023-10-17 00:00:00.000000,Transport,300,Uber,Nikshith Doppa
2023-10-22 00:00:00.000000,Entertainment,2055,Netflix,Nikshith Doppa
2023-10-12 00:00:00.000000,Entertainment,2468,Concert,Nikshith Doppa
2023-10-25 00:00:00.000000,Shopping,1359,Shoes,Nikshith Doppa
2023-10-21 00:00:00.000000,Travel,908,Taxi,Nikshith Doppa
2023-10-22 00:00:00.000000,Rent,11275,House Rent,Nikshith Doppa
2023-10-16 00:00:00.000000,Entertainment,921,Concert,Nikshith Doppa
2023-10-18 00:00:00.000000,Shopping,1434,Accessories,Nikshith Doppa
2023-10-15 00:00:00.000000,Transport,1085,Metro Ticket,Nikshith Doppa
2023-10-09 00:00:00.000000,Rent,11491,House Rent,Nikshith Doppa
2023-10-07 00:00:00.000000,Transport,1284,Petrol,Nikshith Doppa
2023-10-18 00:00:00.000000,Travel,2907,Bus Ticket,Nikshith Doppa
2023-10-03 00:00:00.000000,Entertainment,2318,Concert,Nikshith Doppa
2023-10-27 00:00:00.000000,Rent,10093,House Rent,Nikshith Doppa
2023-10-04 00:00:00.000000,Shopping,294,Accessories,Nikshith Doppa
2023-11-16 00:00:00.000000,Travel,1836,Taxi,Nikshith Doppa
2023-11-22 00:00:00.000000,Transport,1389,Auto Ride,Nikshith Doppa
2023-11-12 00:00:00.000000,Shopping,2022,Clothes,Nikshith Doppa
2023-11-20 00:00:00.000000,Shopping,159,Amazon Order,Nikshith Doppa
2023-11-27 00:00:00.000000,Entertainment,2020,Game,Nikshith Doppa
2023-11-01 00:00:00.000000,Rent,10673,Hostel Rent,Nikshith Doppa
2023-11-16 00:00:00.000000,Shopping,2423,Clothes,Nikshith Doppa
2023-11-27 00:00:00.000000,Travel,927,Taxi,Nikshith Doppa
2023-11-02 00:00:00.000000,Entertainment,1038,Concert,Nikshith Doppa
2023-11-24 00:00:00.000000,Shopping,314,Amazon Order,Nikshith Doppa
2023-11-08 00:00:00.000000,Rent,7220,House Rent,Nikshith Doppa
2023-11-06 00:00:00.000000,Travel,3388,Flight,Nikshith Doppa
2023-11-16 00:00:00.000000,Shopping,264,Clothes,Nikshith Doppa
2023-11-26 00:00:00.000000,Shopping,766,Electronics,Nikshith Doppa
2023-11-20 00:00:00.000000,Transport,1707,Auto Ride,Nikshith Doppa
2023-11-22 00:00:00.000000,Entertainment,1511,Concert,Nikshith Doppa
2023-12-04 00:00:00.000000,Entertainment,338,Movie,Nikshith Doppa
2023-12-16 00:00:00.000000,Shopping,519,Shoes,Nikshith Doppa
2023-12-07 00:00:00.000000,Entertainment,1097,Netflix,Nikshith Doppa
2023-12-21 00:00:00.000000,Travel,2553,Bus Ticket,Nikshith Doppa
2023-12-04 00:00:00.000000,Shopping,1264,Accessories,Nikshith Doppa
2023-12-18 00:00:00.000000,Transport,1611,Metro Ticket,Nikshith Doppa
2023-12-22 00:00:00.000000,Transport,2474,Metro Ticket,Nikshith Doppa
2023-12-25 00:00:00.000000,Transport,599,Uber,Nikshith Doppa
2023-12-20 00:00:00.000000,Food,2330,Snacks,Nikshith Doppa
2023-12-02 00:00:00.000000,Transport,1483,Metro Ticket,Nikshith Doppa
2023-12-16 00:00:00.000000,Food,343,Lunch,Nikshith Doppa
2023-12-24 00:00:00.000000,Shopping,2307,Shoes,Nikshith Doppa
2023-12-02 00:00:00.000000,Rent,5294,Room Rent,Nikshith Doppa
2023-12-04 00:00:00.000000,Transport,589,Metro Ticket,Nikshith Doppa
2023-12-17 00:00:00.000000,Travel,836,Trip,Nikshith Doppa
2024-01-26 00:00:00.000000,Travel,3383,Trip,Nikshith Doppa
2024-01-23 00:00:00.000000,Shopping,667,Shoes,Nikshith Doppa
2024-01-27 00:00:00.000000,Shopping,1601,Amazon Order,Nikshith Doppa
2024-01-06 00:00:00.000000,Travel,2360,Trip,Nikshith Doppa
2024-01-26 00:00:00.000000,Entertainment,1329,Game,Nikshith Doppa
2024-01-27 00:00:00.000000,Travel,1604,Trip,Nikshith Doppa
2024-01-22 00:00:00.000000,Entertainment,210,Game,Nikshith Doppa
2024-01-08 00:00:00.000000,Food,1016,Snacks,Nikshith Doppa
2024-01-01 00:00:00.000000,Shopping,1541,Shoes,Nikshith Doppa
2024-01-11 00:00:00.000000,Entertainment,1840,Game,Nikshith Doppa
2024-01-06 00:00:00.000000,Food,294,Cafe,Nikshith Doppa
2024-01-11 00:00:00.000000,Shopping,123,Amazon Order,Nikshith Doppa
2024-01-04 00:00:00.000000,Food,1924,Groceries,Nikshith Doppa
2024-01-12 00:00:00.000000,Entertainment,447,Concert,Nikshith Doppa
2024-01-06 00:00:00.000000,Transport,1108,Auto Ride,Nikshith Doppa
2024-01-17 00:00:00.000000,Travel,527,Flight,Nikshith Doppa
2024-01-14 00:00:00.000000,Transport,1523,Uber,Nikshith Doppa
2024-01-03 00:00:00.000000,Travel,1092,Trip,Nikshith Doppa
2024-01-18 00:00:00.000000,Food,2398,Lunch,Nikshith Doppa
2024-02-11 00:00:00.000000,Food,1860,Lunch,Nikshith Doppa
2024-02-08 00:00:00.000000,Travel,1590,Flight,Nikshith Doppa
2024-02-15 00:00:00.000000,Rent,9399,House Rent,Nikshith Doppa
2024-02-11 00:00:00.000000,Food,1766,Cafe,Nikshith Doppa
